user_id,domain,habit_id,habit_family,condition,active_variant_id,active_variant_label,active_variant_action,is_drift_updated,old_variant_id,old_variant_label,support_evidence_count,old_evidence_count,new_evidence_count,boundary_evidence_count,exception_evidence_count,composition_evidence_count,priority_evidence_count,evidence_session_ids_json
mdgo_v05_fin_user_0013,finance,finance_confirm_money_movement,risk_threshold,"a transfer, bill payment, scheduled payment, or other money movement would be submitted",itemized_final_yes,itemized readback then one final yes,"read back amount, source, destination or payee, and timing, then wait for one final yes",False,,,5,0,0,1,1,1,4,"[""mdgo_v05_fin_user_0013_s0022"", ""mdgo_v05_fin_user_0013_s0086"", ""mdgo_v05_fin_user_0013_s0162"", ""mdgo_v05_fin_user_0013_s0233"", ""mdgo_v05_fin_user_0013_s0277"", ""mdgo_v05_fin_user_0013_s0121"", ""mdgo_v05_fin_user_0013_s0197"", ""mdgo_v05_fin_user_0013_s0258"", ""mdgo_v05_fin_user_0013_s0185"", ""mdgo_v05_fin_user_0013_s0223"", ""mdgo_v05_fin_user_0013_s0261"", ""mdgo_v05_fin_user_0013_s0287""]"
mdgo_v05_fin_user_0013,finance,finance_minimal_pii_secure_verification,privacy_consent,"finance support requires identity, card, account, SSN-like, PIN, or one-time-code verification",minimal_secure_panel,minimal secure panel,request only minimum fields in an in-app secure panel,False,,,0,0,0,0,0,4,0,"[""mdgo_v05_fin_user_0013_s0108"", ""mdgo_v05_fin_user_0013_s0143"", ""mdgo_v05_fin_user_0013_s0178"", ""mdgo_v05_fin_user_0013_s0258""]"
mdgo_v05_fin_user_0013,finance,finance_balance_statement_summary_first,format_style,"the user asks for a balance, statement, or transaction review",headline_then_evidence,headline then evidence,lead with the account-level finding and then list supporting entries,True,chronological_timeline,chronological review timeline,0,2,4,1,1,1,0,"[""mdgo_v05_fin_user_0013_s0023"", ""mdgo_v05_fin_user_0013_s0057"", ""mdgo_v05_fin_user_0013_s0213"", ""mdgo_v05_fin_user_0013_s0242"", ""mdgo_v05_fin_user_0013_s0278"", ""mdgo_v05_fin_user_0013_s0306"", ""mdgo_v05_fin_user_0013_s0130"", ""mdgo_v05_fin_user_0013_s0293"", ""mdgo_v05_fin_user_0013_s0258""]"
mdgo_v05_fin_user_0013,finance,finance_credit_loan_cautious_no_commitment,risk_threshold,"the user asks about loan, mortgage, credit-limit, or credit eligibility decisions",side_by_side_scenarios,side-by-side scenarios,compare several financing scenarios and leave the decision unsubmitted,False,,,5,0,0,1,1,1,1,"[""mdgo_v05_fin_user_0013_s0027"", ""mdgo_v05_fin_user_0013_s0091"", ""mdgo_v05_fin_user_0013_s0167"", ""mdgo_v05_fin_user_0013_s0238"", ""mdgo_v05_fin_user_0013_s0282"", ""mdgo_v05_fin_user_0013_s0126"", ""mdgo_v05_fin_user_0013_s0202"", ""mdgo_v05_fin_user_0013_s0178"", ""mdgo_v05_fin_user_0013_s0287""]"
mdgo_v05_fin_user_0013,finance,finance_confirm_card_account_changes,risk_threshold,"a card or account setting would be blocked, replaced, opened, closed, or edited",secure_change_preview,secure in-app change preview,create a secure in-app change preview and require device approval,False,,,5,0,0,1,1,1,4,"[""mdgo_v05_fin_user_0013_s0025"", ""mdgo_v05_fin_user_0013_s0089"", ""mdgo_v05_fin_user_0013_s0165"", ""mdgo_v05_fin_user_0013_s0236"", ""mdgo_v05_fin_user_0013_s0280"", ""mdgo_v05_fin_user_0013_s0124"", ""mdgo_v05_fin_user_0013_s0200"", ""mdgo_v05_fin_user_0013_s0143"", ""mdgo_v05_fin_user_0013_s0185"", ""mdgo_v05_fin_user_0013_s0223"", ""mdgo_v05_fin_user_0013_s0261"", ""mdgo_v05_fin_user_0013_s0287""]"
mdgo_v05_fin_user_0013,finance,finance_fraud_lost_card_urgent_escalation,tool_action,"the user reports a lost or stolen card, suspected fraud, or an unauthorized transaction",temporary_freeze_review,temporary freeze and secure review,"place a temporary freeze, perform a secure review, then decide replacement",True,lock_then_fraud_team,immediate lock then fraud team,0,1,4,1,1,1,0,"[""mdgo_v05_fin_user_0013_s0017"", ""mdgo_v05_fin_user_0013_s0208"", ""mdgo_v05_fin_user_0013_s0237"", ""mdgo_v05_fin_user_0013_s0272"", ""mdgo_v05_fin_user_0013_s0301"", ""mdgo_v05_fin_user_0013_s0125"", ""mdgo_v05_fin_user_0013_s0288"", ""mdgo_v05_fin_user_0013_s0108""]"
mdgo_v05_fin_user_0014,finance,finance_fraud_lost_card_urgent_escalation,tool_action,"the user reports a lost or stolen card, suspected fraud, or an unauthorized transaction",card_controls_timeline,card controls plus incident timeline,activate card controls and send a concise incident timeline to fraud support,False,,,5,0,0,1,1,2,0,"[""mdgo_v05_fin_user_0014_s0026"", ""mdgo_v05_fin_user_0014_s0090"", ""mdgo_v05_fin_user_0014_s0166"", ""mdgo_v05_fin_user_0014_s0237"", ""mdgo_v05_fin_user_0014_s0281"", ""mdgo_v05_fin_user_0014_s0125"", ""mdgo_v05_fin_user_0014_s0201"", ""mdgo_v05_fin_user_0014_s0108"", ""mdgo_v05_fin_user_0014_s0258""]"
mdgo_v05_fin_user_0014,finance,finance_fee_dispute_evidence_then_case,risk_threshold,the user wants to dispute a charge or fee or open a transaction case,merchant_reconciliation_first,merchant reconciliation first,reconcile the merchant record first and file only if the mismatch remains,False,,,5,0,0,1,1,3,3,"[""mdgo_v05_fin_user_0014_s0024"", ""mdgo_v05_fin_user_0014_s0088"", ""mdgo_v05_fin_user_0014_s0164"", ""mdgo_v05_fin_user_0014_s0235"", ""mdgo_v05_fin_user_0014_s0279"", ""mdgo_v05_fin_user_0014_s0123"", ""mdgo_v05_fin_user_0014_s0199"", ""mdgo_v05_fin_user_0014_s0178"", ""mdgo_v05_fin_user_0014_s0248"", ""mdgo_v05_fin_user_0014_s0258"", ""mdgo_v05_fin_user_0014_s0185"", ""mdgo_v05_fin_user_0014_s0223"", ""mdgo_v05_fin_user_0014_s0261""]"
mdgo_v05_fin_user_0014,finance,finance_payment_status_latest_check,tool_action,"the answer depends on the current status of a payment, transfer, balance, due date, or posting state",processing_timeline_refresh,processing timeline plus refresh point,show the current processing stage and the next refresh checkpoint,True,ledger_notification_crosscheck,ledger and notification cross-check,0,2,3,0,1,3,0,"[""mdgo_v05_fin_user_0014_s0017"", ""mdgo_v05_fin_user_0014_s0052"", ""mdgo_v05_fin_user_0014_s0208"", ""mdgo_v05_fin_user_0014_s0272"", ""mdgo_v05_fin_user_0014_s0301"", ""mdgo_v05_fin_user_0014_s0288"", ""mdgo_v05_fin_user_0014_s0213"", ""mdgo_v05_fin_user_0014_s0248"", ""mdgo_v05_fin_user_0014_s0258""]"
mdgo_v05_fin_user_0014,finance,finance_confirm_card_account_changes,risk_threshold,"a card or account setting would be blocked, replaced, opened, closed, or edited",change_checklist_callback,change checklist plus verified callback,complete a change-impact checklist and confirm through an authenticated callback,False,,,5,0,0,1,1,1,3,"[""mdgo_v05_fin_user_0014_s0025"", ""mdgo_v05_fin_user_0014_s0089"", ""mdgo_v05_fin_user_0014_s0165"", ""mdgo_v05_fin_user_0014_s0236"", ""mdgo_v05_fin_user_0014_s0280"", ""mdgo_v05_fin_user_0014_s0124"", ""mdgo_v05_fin_user_0014_s0200"", ""mdgo_v05_fin_user_0014_s0143"", ""mdgo_v05_fin_user_0014_s0185"", ""mdgo_v05_fin_user_0014_s0223"", ""mdgo_v05_fin_user_0014_s0261""]"
mdgo_v05_fin_user_0014,finance,finance_balance_statement_summary_first,format_style,"the user asks for a balance, statement, or transaction review",exceptions_first_table,exceptions-first table,show unusual entries first in a compact table and close with the overall finding,True,chronological_timeline,chronological review timeline,0,2,3,0,1,1,0,"[""mdgo_v05_fin_user_0014_s0016"", ""mdgo_v05_fin_user_0014_s0051"", ""mdgo_v05_fin_user_0014_s0207"", ""mdgo_v05_fin_user_0014_s0271"", ""mdgo_v05_fin_user_0014_s0300"", ""mdgo_v05_fin_user_0014_s0287"", ""mdgo_v05_fin_user_0014_s0213""]"
mdgo_v05_fin_user_0014,finance,finance_minimal_pii_secure_verification,privacy_consent,"finance support requires identity, card, account, SSN-like, PIN, or one-time-code verification",authenticated_app_callback,authenticated app callback,start a verified callback from the authenticated app,False,,,5,0,0,1,1,3,0,"[""mdgo_v05_fin_user_0014_s0028"", ""mdgo_v05_fin_user_0014_s0092"", ""mdgo_v05_fin_user_0014_s0168"", ""mdgo_v05_fin_user_0014_s0239"", ""mdgo_v05_fin_user_0014_s0283"", ""mdgo_v05_fin_user_0014_s0127"", ""mdgo_v05_fin_user_0014_s0203"", ""mdgo_v05_fin_user_0014_s0108"", ""mdgo_v05_fin_user_0014_s0143"", ""mdgo_v05_fin_user_0014_s0178""]"
mdgo_v05_fin_user_0015,finance,finance_credit_loan_cautious_no_commitment,risk_threshold,"the user asks about loan, mortgage, credit-limit, or credit eligibility decisions",requirements_and_ranges,requirements and scenario ranges,explain requirements and scenario ranges without predicting approval,False,,,5,0,0,1,1,2,4,"[""mdgo_v05_fin_user_0015_s0026"", ""mdgo_v05_fin_user_0015_s0090"", ""mdgo_v05_fin_user_0015_s0166"", ""mdgo_v05_fin_user_0015_s0237"", ""mdgo_v05_fin_user_0015_s0281"", ""mdgo_v05_fin_user_0015_s0125"", ""mdgo_v05_fin_user_0015_s0201"", ""mdgo_v05_fin_user_0015_s0178"", ""mdgo_v05_fin_user_0015_s0258"", ""mdgo_v05_fin_user_0015_s0185"", ""mdgo_v05_fin_user_0015_s0223"", ""mdgo_v05_fin_user_0015_s0261"", ""mdgo_v05_fin_user_0015_s0287""]"
mdgo_v05_fin_user_0015,finance,finance_confirm_money_movement,risk_threshold,"a transfer, bill payment, scheduled payment, or other money movement would be submitted",draft_transaction_card,unsubmitted transaction card,prepare an unsubmitted transaction card and use its single approval control,True,secure_preview_confirmation,secure preview confirmation,0,2,4,1,1,2,1,"[""mdgo_v05_fin_user_0015_s0018"", ""mdgo_v05_fin_user_0015_s0053"", ""mdgo_v05_fin_user_0015_s0209"", ""mdgo_v05_fin_user_0015_s0238"", ""mdgo_v05_fin_user_0015_s0273"", ""mdgo_v05_fin_user_0015_s0302"", ""mdgo_v05_fin_user_0015_s0126"", ""mdgo_v05_fin_user_0015_s0289"", ""mdgo_v05_fin_user_0015_s0108"", ""mdgo_v05_fin_user_0015_s0258"", ""mdgo_v05_fin_user_0015_s0287""]"
mdgo_v05_fin_user_0015,finance,finance_minimal_pii_secure_verification,privacy_consent,"finance support requires identity, card, account, SSN-like, PIN, or one-time-code verification",device_passkey_approval,device or passkey approval,use a device or passkey approval with minimal fallback information,False,,,0,0,0,0,0,3,0,"[""mdgo_v05_fin_user_0015_s0143"", ""mdgo_v05_fin_user_0015_s0178"", ""mdgo_v05_fin_user_0015_s0258""]"
mdgo_v05_fin_user_0015,finance,finance_balance_statement_summary_first,format_style,"the user asks for a balance, statement, or transaction review",chronological_timeline,chronological review timeline,present a chronological transaction timeline followed by the conclusion,False,,,5,0,0,1,1,1,0,"[""mdgo_v05_fin_user_0015_s0028"", ""mdgo_v05_fin_user_0015_s0092"", ""mdgo_v05_fin_user_0015_s0168"", ""mdgo_v05_fin_user_0015_s0239"", ""mdgo_v05_fin_user_0015_s0283"", ""mdgo_v05_fin_user_0015_s0127"", ""mdgo_v05_fin_user_0015_s0203"", ""mdgo_v05_fin_user_0015_s0213""]"
mdgo_v05_fin_user_0015,finance,finance_payment_status_latest_check,tool_action,"the answer depends on the current status of a payment, transfer, balance, due date, or posting state",live_lookup_timestamp,live lookup with timestamp,check the live account state and label it with an as-of time,True,ledger_notification_crosscheck,ledger and notification cross-check,0,2,3,0,1,2,0,"[""mdgo_v05_fin_user_0015_s0017"", ""mdgo_v05_fin_user_0015_s0052"", ""mdgo_v05_fin_user_0015_s0208"", ""mdgo_v05_fin_user_0015_s0272"", ""mdgo_v05_fin_user_0015_s0301"", ""mdgo_v05_fin_user_0015_s0288"", ""mdgo_v05_fin_user_0015_s0108"", ""mdgo_v05_fin_user_0015_s0213""]"
mdgo_v05_fin_user_0015,finance,finance_confirm_card_account_changes,risk_threshold,"a card or account setting would be blocked, replaced, opened, closed, or edited",precise_change_readback,precise change readback,"restate the exact setting and consequence, then obtain one final approval",False,,,5,0,0,1,1,1,4,"[""mdgo_v05_fin_user_0015_s0025"", ""mdgo_v05_fin_user_0015_s0089"", ""mdgo_v05_fin_user_0015_s0165"", ""mdgo_v05_fin_user_0015_s0236"", ""mdgo_v05_fin_user_0015_s0280"", ""mdgo_v05_fin_user_0015_s0124"", ""mdgo_v05_fin_user_0015_s0200"", ""mdgo_v05_fin_user_0015_s0143"", ""mdgo_v05_fin_user_0015_s0185"", ""mdgo_v05_fin_user_0015_s0223"", ""mdgo_v05_fin_user_0015_s0261"", ""mdgo_v05_fin_user_0015_s0287""]"
mdgo_v05_fin_user_0016,finance,finance_minimal_pii_secure_verification,privacy_consent,"finance support requires identity, card, account, SSN-like, PIN, or one-time-code verification",secure_message_center,secure message-center verification,move verification to the secure message center and use only masked identifiers in chat,False,,,5,0,0,1,1,4,0,"[""mdgo_v05_fin_user_0016_s0026"", ""mdgo_v05_fin_user_0016_s0090"", ""mdgo_v05_fin_user_0016_s0166"", ""mdgo_v05_fin_user_0016_s0237"", ""mdgo_v05_fin_user_0016_s0281"", ""mdgo_v05_fin_user_0016_s0125"", ""mdgo_v05_fin_user_0016_s0201"", ""mdgo_v05_fin_user_0016_s0108"", ""mdgo_v05_fin_user_0016_s0143"", ""mdgo_v05_fin_user_0016_s0178"", ""mdgo_v05_fin_user_0016_s0258""]"
mdgo_v05_fin_user_0016,finance,finance_balance_statement_summary_first,format_style,"the user asks for a balance, statement, or transaction review",merchant_category_rollup,merchant and category rollup,group relevant entries by merchant or category and connect each group to the conclusion,True,chronological_timeline,chronological review timeline,0,2,4,1,1,1,0,"[""mdgo_v05_fin_user_0016_s0021"", ""mdgo_v05_fin_user_0016_s0056"", ""mdgo_v05_fin_user_0016_s0212"", ""mdgo_v05_fin_user_0016_s0241"", ""mdgo_v05_fin_user_0016_s0276"", ""mdgo_v05_fin_user_0016_s0305"", ""mdgo_v05_fin_user_0016_s0129"", ""mdgo_v05_fin_user_0016_s0292"", ""mdgo_v05_fin_user_0016_s0258""]"
mdgo_v05_fin_user_0016,finance,finance_credit_loan_cautious_no_commitment,risk_threshold,"the user asks about loan, mortgage, credit-limit, or credit eligibility decisions",budget_stress_test,budget stress test first,run a budget stress test and list documentation without submitting,False,,,0,0,0,0,0,2,4,"[""mdgo_v05_fin_user_0016_s0178"", ""mdgo_v05_fin_user_0016_s0258"", ""mdgo_v05_fin_user_0016_s0185"", ""mdgo_v05_fin_user_0016_s0223"", ""mdgo_v05_fin_user_0016_s0261"", ""mdgo_v05_fin_user_0016_s0287""]"
mdgo_v05_fin_user_0016,finance,finance_confirm_money_movement,risk_threshold,"a transfer, bill payment, scheduled payment, or other money movement would be submitted",two_checkpoint_confirmation,two-checkpoint confirmation,confirm the destination first and the amount and timing second,False,,,5,0,0,1,1,0,1,"[""mdgo_v05_fin_user_0016_s0024"", ""mdgo_v05_fin_user_0016_s0088"", ""mdgo_v05_fin_user_0016_s0164"", ""mdgo_v05_fin_user_0016_s0235"", ""mdgo_v05_fin_user_0016_s0279"", ""mdgo_v05_fin_user_0016_s0123"", ""mdgo_v05_fin_user_0016_s0199"", ""mdgo_v05_fin_user_0016_s0287""]"
mdgo_v05_fin_user_0016,finance,finance_fraud_lost_card_urgent_escalation,tool_action,"the user reports a lost or stolen card, suspected fraud, or an unauthorized transaction",lock_then_fraud_team,immediate lock then fraud team,lock the affected card immediately and route the incident to the fraud team,True,card_controls_timeline,card controls plus incident timeline,0,2,4,1,1,1,0,"[""mdgo_v05_fin_user_0016_s0022"", ""mdgo_v05_fin_user_0016_s0057"", ""mdgo_v05_fin_user_0016_s0213"", ""mdgo_v05_fin_user_0016_s0242"", ""mdgo_v05_fin_user_0016_s0277"", ""mdgo_v05_fin_user_0016_s0306"", ""mdgo_v05_fin_user_0016_s0130"", ""mdgo_v05_fin_user_0016_s0293"", ""mdgo_v05_fin_user_0016_s0108""]"
mdgo_v05_fin_user_0016,finance,finance_fee_dispute_evidence_then_case,risk_threshold,the user wants to dispute a charge or fee or open a transaction case,charge_timeline_threshold,charge timeline and escalation threshold,build a charge timeline and use an agreed threshold before opening a case,False,,,3,0,0,1,1,1,4,"[""mdgo_v05_fin_user_0016_s0086"", ""mdgo_v05_fin_user_0016_s0162"", ""mdgo_v05_fin_user_0016_s0233"", ""mdgo_v05_fin_user_0016_s0121"", ""mdgo_v05_fin_user_0016_s0197"", ""mdgo_v05_fin_user_0016_s0143"", ""mdgo_v05_fin_user_0016_s0185"", ""mdgo_v05_fin_user_0016_s0223"", ""mdgo_v05_fin_user_0016_s0261"", ""mdgo_v05_fin_user_0016_s0287""]"
mdgo_v05_fin_user_0017,finance,finance_fee_dispute_evidence_then_case,risk_threshold,the user wants to dispute a charge or fee or open a transaction case,evidence_pack_then_approval,evidence pack then approval,"assemble the evidence pack, summarize it, and ask before filing",False,,,5,0,0,1,1,3,1,"[""mdgo_v05_fin_user_0017_s0028"", ""mdgo_v05_fin_user_0017_s0092"", ""mdgo_v05_fin_user_0017_s0168"", ""mdgo_v05_fin_user_0017_s0239"", ""mdgo_v05_fin_user_0017_s0283"", ""mdgo_v05_fin_user_0017_s0127"", ""mdgo_v05_fin_user_0017_s0203"", ""mdgo_v05_fin_user_0017_s0178"", ""mdgo_v05_fin_user_0017_s0248"", ""mdgo_v05_fin_user_0017_s0258"", ""mdgo_v05_fin_user_0017_s0287""]"
mdgo_v05_fin_user_0017,finance,finance_payment_status_latest_check,tool_action,"the answer depends on the current status of a payment, transfer, balance, due date, or posting state",secure_status_page,secure status-page interpretation,use the secure status page and explain the current state with a timestamp,False,,,5,0,0,1,1,2,3,"[""mdgo_v05_fin_user_0017_s0024"", ""mdgo_v05_fin_user_0017_s0088"", ""mdgo_v05_fin_user_0017_s0164"", ""mdgo_v05_fin_user_0017_s0235"", ""mdgo_v05_fin_user_0017_s0279"", ""mdgo_v05_fin_user_0017_s0123"", ""mdgo_v05_fin_user_0017_s0199"", ""mdgo_v05_fin_user_0017_s0248"", ""mdgo_v05_fin_user_0017_s0258"", ""mdgo_v05_fin_user_0017_s0185"", ""mdgo_v05_fin_user_0017_s0223"", ""mdgo_v05_fin_user_0017_s0261""]"
mdgo_v05_fin_user_0017,finance,finance_confirm_card_account_changes,risk_threshold,"a card or account setting would be blocked, replaced, opened, closed, or edited",before_after_comparison,before-and-after comparison,show a before-and-after comparison and wait for approval,True,precise_change_readback,precise change readback,0,2,4,1,1,2,1,"[""mdgo_v05_fin_user_0017_s0020"", ""mdgo_v05_fin_user_0017_s0055"", ""mdgo_v05_fin_user_0017_s0211"", ""mdgo_v05_fin_user_0017_s0240"", ""mdgo_v05_fin_user_0017_s0275"", ""mdgo_v05_fin_user_0017_s0304"", ""mdgo_v05_fin_user_0017_s0128"", ""mdgo_v05_fin_user_0017_s0291"", ""mdgo_v05_fin_user_0017_s0143"", ""mdgo_v05_fin_user_0017_s0258"", ""mdgo_v05_fin_user_0017_s0287""]"
mdgo_v05_fin_user_0017,finance,finance_fraud_lost_card_urgent_escalation,tool_action,"the user reports a lost or stolen card, suspected fraud, or an unauthorized transaction",verify_incident_then_lock,verify incident details then lock,"verify the last known legitimate activity, lock the card, and escalate",False,,,5,0,0,1,1,1,3,"[""mdgo_v05_fin_user_0017_s0027"", ""mdgo_v05_fin_user_0017_s0091"", ""mdgo_v05_fin_user_0017_s0167"", ""mdgo_v05_fin_user_0017_s0238"", ""mdgo_v05_fin_user_0017_s0282"", ""mdgo_v05_fin_user_0017_s0126"", ""mdgo_v05_fin_user_0017_s0202"", ""mdgo_v05_fin_user_0017_s0108"", ""mdgo_v05_fin_user_0017_s0185"", ""mdgo_v05_fin_user_0017_s0223"", ""mdgo_v05_fin_user_0017_s0261""]"
mdgo_v05_fin_user_0017,finance,finance_credit_loan_cautious_no_commitment,risk_threshold,"the user asks about loan, mortgage, credit-limit, or credit eligibility decisions",lender_question_checklist,lender-question checklist,prepare a lender-question checklist and mark unknowns,True,budget_stress_test,budget stress test first,0,2,3,0,1,1,1,"[""mdgo_v05_fin_user_0017_s0018"", ""mdgo_v05_fin_user_0017_s0053"", ""mdgo_v05_fin_user_0017_s0209"", ""mdgo_v05_fin_user_0017_s0273"", ""mdgo_v05_fin_user_0017_s0302"", ""mdgo_v05_fin_user_0017_s0289"", ""mdgo_v05_fin_user_0017_s0213"", ""mdgo_v05_fin_user_0017_s0287""]"
mdgo_v05_fin_user_0017,finance,finance_minimal_pii_secure_verification,privacy_consent,"finance support requires identity, card, account, SSN-like, PIN, or one-time-code verification",minimal_secure_panel,minimal secure panel,request only minimum fields in an in-app secure panel,False,,,5,0,0,1,1,4,0,"[""mdgo_v05_fin_user_0017_s0023"", ""mdgo_v05_fin_user_0017_s0087"", ""mdgo_v05_fin_user_0017_s0163"", ""mdgo_v05_fin_user_0017_s0234"", ""mdgo_v05_fin_user_0017_s0278"", ""mdgo_v05_fin_user_0017_s0122"", ""mdgo_v05_fin_user_0017_s0198"", ""mdgo_v05_fin_user_0017_s0108"", ""mdgo_v05_fin_user_0017_s0143"", ""mdgo_v05_fin_user_0017_s0178"", ""mdgo_v05_fin_user_0017_s0213""]"
mdgo_v05_fin_user_0018,finance,finance_confirm_money_movement,risk_threshold,"a transfer, bill payment, scheduled payment, or other money movement would be submitted",secure_preview_confirmation,secure preview confirmation,open a secure preview and require approval inside that preview,True,itemized_final_yes,itemized readback then one final yes,0,2,4,1,1,1,4,"[""mdgo_v05_fin_user_0018_s0022"", ""mdgo_v05_fin_user_0018_s0057"", ""mdgo_v05_fin_user_0018_s0213"", ""mdgo_v05_fin_user_0018_s0242"", ""mdgo_v05_fin_user_0018_s0277"", ""mdgo_v05_fin_user_0018_s0306"", ""mdgo_v05_fin_user_0018_s0130"", ""mdgo_v05_fin_user_0018_s0293"", ""mdgo_v05_fin_user_0018_s0258"", ""mdgo_v05_fin_user_0018_s0185"", ""mdgo_v05_fin_user_0018_s0223"", ""mdgo_v05_fin_user_0018_s0261"", ""mdgo_v05_fin_user_0018_s0287""]"
mdgo_v05_fin_user_0018,finance,finance_minimal_pii_secure_verification,privacy_consent,"finance support requires identity, card, account, SSN-like, PIN, or one-time-code verification",authenticated_app_callback,authenticated app callback,start a verified callback from the authenticated app,False,,,3,0,0,1,1,4,0,"[""mdgo_v05_fin_user_0018_s0086"", ""mdgo_v05_fin_user_0018_s0162"", ""mdgo_v05_fin_user_0018_s0233"", ""mdgo_v05_fin_user_0018_s0121"", ""mdgo_v05_fin_user_0018_s0197"", ""mdgo_v05_fin_user_0018_s0108"", ""mdgo_v05_fin_user_0018_s0143"", ""mdgo_v05_fin_user_0018_s0178"", ""mdgo_v05_fin_user_0018_s0258""]"
mdgo_v05_fin_user_0018,finance,finance_balance_statement_summary_first,format_style,"the user asks for a balance, statement, or transaction review",headline_then_evidence,headline then evidence,lead with the account-level finding and then list supporting entries,False,,,5,0,0,1,1,1,0,"[""mdgo_v05_fin_user_0018_s0026"", ""mdgo_v05_fin_user_0018_s0090"", ""mdgo_v05_fin_user_0018_s0166"", ""mdgo_v05_fin_user_0018_s0237"", ""mdgo_v05_fin_user_0018_s0281"", ""mdgo_v05_fin_user_0018_s0125"", ""mdgo_v05_fin_user_0018_s0201"", ""mdgo_v05_fin_user_0018_s0258""]"
mdgo_v05_fin_user_0018,finance,finance_credit_loan_cautious_no_commitment,risk_threshold,"the user asks about loan, mortgage, credit-limit, or credit eligibility decisions",side_by_side_scenarios,side-by-side scenarios,compare several financing scenarios and leave the decision unsubmitted,False,,,2,0,0,0,0,1,4,"[""mdgo_v05_fin_user_0018_s0023"", ""mdgo_v05_fin_user_0018_s0278"", ""mdgo_v05_fin_user_0018_s0178"", ""mdgo_v05_fin_user_0018_s0185"", ""mdgo_v05_fin_user_0018_s0223"", ""mdgo_v05_fin_user_0018_s0261"", ""mdgo_v05_fin_user_0018_s0287""]"
mdgo_v05_fin_user_0018,finance,finance_confirm_card_account_changes,risk_threshold,"a card or account setting would be blocked, replaced, opened, closed, or edited",secure_change_preview,secure in-app change preview,create a secure in-app change preview and require device approval,True,change_checklist_callback,change checklist plus verified callback,0,2,4,1,1,1,1,"[""mdgo_v05_fin_user_0018_s0021"", ""mdgo_v05_fin_user_0018_s0056"", ""mdgo_v05_fin_user_0018_s0212"", ""mdgo_v05_fin_user_0018_s0241"", ""mdgo_v05_fin_user_0018_s0276"", ""mdgo_v05_fin_user_0018_s0305"", ""mdgo_v05_fin_user_0018_s0129"", ""mdgo_v05_fin_user_0018_s0292"", ""mdgo_v05_fin_user_0018_s0143"", ""mdgo_v05_fin_user_0018_s0287""]"
mdgo_v05_fin_user_0018,finance,finance_fraud_lost_card_urgent_escalation,tool_action,"the user reports a lost or stolen card, suspected fraud, or an unauthorized transaction",temporary_freeze_review,temporary freeze and secure review,"place a temporary freeze, perform a secure review, then decide replacement",False,,,5,0,0,1,1,1,0,"[""mdgo_v05_fin_user_0018_s0028"", ""mdgo_v05_fin_user_0018_s0092"", ""mdgo_v05_fin_user_0018_s0168"", ""mdgo_v05_fin_user_0018_s0239"", ""mdgo_v05_fin_user_0018_s0283"", ""mdgo_v05_fin_user_0018_s0127"", ""mdgo_v05_fin_user_0018_s0203"", ""mdgo_v05_fin_user_0018_s0108""]"
mdgo_v05_fin_user_0019,finance,finance_fraud_lost_card_urgent_escalation,tool_action,"the user reports a lost or stolen card, suspected fraud, or an unauthorized transaction",card_controls_timeline,card controls plus incident timeline,activate card controls and send a concise incident timeline to fraud support,True,verify_incident_then_lock,verify incident details then lock,0,2,4,1,1,2,0,"[""mdgo_v05_fin_user_0019_s0020"", ""mdgo_v05_fin_user_0019_s0055"", ""mdgo_v05_fin_user_0019_s0211"", ""mdgo_v05_fin_user_0019_s0240"", ""mdgo_v05_fin_user_0019_s0275"", ""mdgo_v05_fin_user_0019_s0304"", ""mdgo_v05_fin_user_0019_s0128"", ""mdgo_v05_fin_user_0019_s0291"", ""mdgo_v05_fin_user_0019_s0108"", ""mdgo_v05_fin_user_0019_s0258""]"
mdgo_v05_fin_user_0019,finance,finance_fee_dispute_evidence_then_case,risk_threshold,the user wants to dispute a charge or fee or open a transaction case,unsubmitted_case_draft,unsubmitted case draft,prepare an unsubmitted dispute draft and request approval on the draft,False,,,5,0,0,1,1,3,3,"[""mdgo_v05_fin_user_0019_s0027"", ""mdgo_v05_fin_user_0019_s0091"", ""mdgo_v05_fin_user_0019_s0167"", ""mdgo_v05_fin_user_0019_s0238"", ""mdgo_v05_fin_user_0019_s0282"", ""mdgo_v05_fin_user_0019_s0126"", ""mdgo_v05_fin_user_0019_s0202"", ""mdgo_v05_fin_user_0019_s0178"", ""mdgo_v05_fin_user_0019_s0248"", ""mdgo_v05_fin_user_0019_s0258"", ""mdgo_v05_fin_user_0019_s0185"", ""mdgo_v05_fin_user_0019_s0223"", ""mdgo_v05_fin_user_0019_s0261""]"
mdgo_v05_fin_user_0019,finance,finance_payment_status_latest_check,tool_action,"the answer depends on the current status of a payment, transfer, balance, due date, or posting state",ledger_notification_crosscheck,ledger and notification cross-check,cross-check the official ledger with account notifications,False,,,5,0,0,1,1,3,1,"[""mdgo_v05_fin_user_0019_s0026"", ""mdgo_v05_fin_user_0019_s0090"", ""mdgo_v05_fin_user_0019_s0166"", ""mdgo_v05_fin_user_0019_s0237"", ""mdgo_v05_fin_user_0019_s0281"", ""mdgo_v05_fin_user_0019_s0125"", ""mdgo_v05_fin_user_0019_s0201"", ""mdgo_v05_fin_user_0019_s0213"", ""mdgo_v05_fin_user_0019_s0248"", ""mdgo_v05_fin_user_0019_s0258"", ""mdgo_v05_fin_user_0019_s0287""]"
