review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_user_0158_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03,balanced_v03_probe_7ef4444f302fcfe2,user_0158_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03,user_0158,test,direct_use,planning_defaults,original_balanced,Pick the default travel option for a client meeting next Thursday.,"[{""choice_id"": ""A"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""B"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}]",C,apply_scoped_habit,"[{""session_id"": ""user_0158_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0158_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03__unseen_paraphrase,balanced_v03_probe_7968cc1faebde710,user_0158_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03__unseen_paraphrase,user_0158,test,direct_use,planning_defaults,unseen_paraphrase,Choose the default outbound itinerary for a time-sensitive client visit.,"[{""choice_id"": ""A"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""B"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}]",C,apply_scoped_habit,"[{""session_id"": ""user_0158_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0158_habit_01_business_travel_early_buffer_p00_direct_use__explicit_retrieval__balanced_v03,balanced_v03_probe_b9d626ff44ab92cc,user_0158_habit_01_business_travel_early_buffer_p00_direct_use__explicit_retrieval__balanced_v03,user_0158,test,explicit_retrieval,planning_defaults,original_balanced,What recurring preference has the user explicitly reinforced for business travel planning and meeting travel?,"[{""choice_id"": ""A"", ""text"": ""Use a plausible but unsupported behavior.""}, {""choice_id"": ""B"", ""text"": ""Use a rare exception as the default.""}, {""choice_id"": ""C"", ""text"": ""Use an out-of-scope behavior from a different context.""}, {""choice_id"": ""D"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}]",D,explicit_fact_preference_retrieval,"[{""session_id"": ""user_0158_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0158_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03,balanced_v03_probe_354f2d09a19557eb,user_0158_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03,user_0158,test,boundary,planning_defaults,original_balanced,Plan a relaxed weekend trip where the user can sleep in and wander.,"[{""choice_id"": ""A"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""B"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0158_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0158_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03__unseen_paraphrase,balanced_v03_probe_b56ebd5b261bdc58,user_0158_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03__unseen_paraphrase,user_0158,test,boundary,planning_defaults,unseen_paraphrase,Plan a slow-paced personal getaway where there is no meeting clock to protect.,"[{""choice_id"": ""A"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""B"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0158_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0158_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0158_habit_01_business_travel_early_buffer_p02_exception__balanced_v03,balanced_v03_probe_f39abcd436c40629,user_0158_habit_01_business_travel_early_buffer_p02_exception__balanced_v03,user_0158,test,exception,planning_defaults,original_balanced,Plan a flexible vacation day with no fixed appointment.,"[{""choice_id"": ""A"", ""text"": ""Ask about leisure priorities; do not assume early flights.""}, {""choice_id"": ""B"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",A,apply_exception,"[{""session_id"": ""user_0158_s0046"", ""session_index"": 46, ""signal_type"": ""exception"", ""domain"": ""travel"", ""user"": ""Plan a flexible vacation day with no fixed appointment."", ""assistant"": ""Ask about leisure priorities; do not assume early flights.""}]",pass,,
review_user_0158_habit_01_business_travel_early_buffer_p02_exception__balanced_v03__unseen_paraphrase,balanced_v03_probe_0808c58327ad4ca5,user_0158_habit_01_business_travel_early_buffer_p02_exception__balanced_v03__unseen_paraphrase,user_0158,test,exception,planning_defaults,unseen_paraphrase,"Plan a flexible day off while traveling, with no appointment constraint.","[{""choice_id"": ""A"", ""text"": ""Ask about leisure priorities; do not assume early flights.""}, {""choice_id"": ""B"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",A,apply_exception,"[{""session_id"": ""user_0158_s0046"", ""session_index"": 46, ""signal_type"": ""exception"", ""domain"": ""travel"", ""user"": ""Plan a flexible vacation day with no fixed appointment."", ""assistant"": ""Ask about leisure priorities; do not assume early flights.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03,balanced_v03_probe_135db20676e0d38a,user_0159_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03,user_0159,stress,direct_use,planning_defaults,original_balanced,Pick the default travel option for a client meeting next Thursday.,"[{""choice_id"": ""A"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}, {""choice_id"": ""B"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}]",C,apply_scoped_habit,"[{""session_id"": ""user_0159_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03__unseen_paraphrase,balanced_v03_probe_57f93a9baf678553,user_0159_habit_01_business_travel_early_buffer_p00_direct_use__balanced_v03__unseen_paraphrase,user_0159,stress,direct_use,planning_defaults,unseen_paraphrase,Choose the default outbound itinerary for a time-sensitive client visit.,"[{""choice_id"": ""A"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}, {""choice_id"": ""B"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}]",C,apply_scoped_habit,"[{""session_id"": ""user_0159_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p00_direct_use__explicit_retrieval__balanced_v03,balanced_v03_probe_39e33dc52e053126,user_0159_habit_01_business_travel_early_buffer_p00_direct_use__explicit_retrieval__balanced_v03,user_0159,stress,explicit_retrieval,planning_defaults,original_balanced,What recurring preference has the user explicitly reinforced for business travel planning and meeting travel?,"[{""choice_id"": ""A"", ""text"": ""Use a rare exception as the default.""}, {""choice_id"": ""B"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""C"", ""text"": ""Use an out-of-scope behavior from a different context.""}, {""choice_id"": ""D"", ""text"": ""Use a plausible but unsupported behavior.""}]",B,explicit_fact_preference_retrieval,"[{""session_id"": ""user_0159_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03,balanced_v03_probe_9d80db5bb830cc74,user_0159_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03,user_0159,stress,boundary,planning_defaults,original_balanced,Plan a relaxed weekend trip where the user can sleep in and wander.,"[{""choice_id"": ""A"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""B"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0159_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03__unseen_paraphrase,balanced_v03_probe_104fe249ae522ac4,user_0159_habit_01_business_travel_early_buffer_p01_boundary__balanced_v03__unseen_paraphrase,user_0159,stress,boundary,planning_defaults,unseen_paraphrase,Plan a slow-paced personal getaway where there is no meeting clock to protect.,"[{""choice_id"": ""A"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""B"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Optimize for comfort and preference discovery instead of early business timing.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0159_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""For this work trip, choose timing that keeps the morning predictable."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0021"", ""session_index"": 21, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Find a flight option for a client meeting; I need enough breathing room before it starts."", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}, {""session_id"": ""user_0159_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""domain"": ""travel"", ""user"": ""Can you plan the outbound leg so I am not rushing into the meeting?"", ""assistant"": ""I would choose the early arrival and block a 90-minute buffer before the meeting.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p02_exception__balanced_v03,balanced_v03_probe_afa214606b0e22a0,user_0159_habit_01_business_travel_early_buffer_p02_exception__balanced_v03,user_0159,stress,exception,planning_defaults,original_balanced,Plan a flexible vacation day with no fixed appointment.,"[{""choice_id"": ""A"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""B"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""C"", ""text"": ""Ask about leisure priorities; do not assume early flights.""}, {""choice_id"": ""D"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}]",C,apply_exception,"[{""session_id"": ""user_0159_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""domain"": ""travel"", ""user"": ""Plan a flexible vacation day with no fixed appointment."", ""assistant"": ""Ask about leisure priorities; do not assume early flights.""}]",pass,,
review_user_0159_habit_01_business_travel_early_buffer_p02_exception__balanced_v03__unseen_paraphrase,balanced_v03_probe_8e209c2053a87b0e,user_0159_habit_01_business_travel_early_buffer_p02_exception__balanced_v03__unseen_paraphrase,user_0159,stress,exception,planning_defaults,unseen_paraphrase,"Plan a flexible day off while traveling, with no appointment constraint.","[{""choice_id"": ""A"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""B"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""C"", ""text"": ""Ask about leisure priorities; do not assume early flights.""}, {""choice_id"": ""D"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}]",C,apply_exception,"[{""session_id"": ""user_0159_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""domain"": ""travel"", ""user"": ""Plan a flexible vacation day with no fixed appointment."", ""assistant"": ""Ask about leisure priorities; do not assume early flights.""}]",pass,,
review_user_0161_habit_02_code_risks_first_p00_direct_use__balanced_v03,balanced_v03_probe_0da82c4e7bf3f132,user_0161_habit_02_code_risks_first_p00_direct_use__balanced_v03,user_0161,dev,direct_use,coding_review,original_balanced,Review a pull request for the user and adapt to their established review style.,"[{""choice_id"": ""A"", ""text"": ""Teach the concept patiently; do not use a terse risk-first review.""}, {""choice_id"": ""B"", ""text"": ""Start with general praise and broad refactoring suggestions.""}, {""choice_id"": ""C"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""D"", ""text"": ""Start with concrete risks, then propose the smallest patch.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0161_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Review this change and tell me what could break first."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Can you look at this patch? I mainly need the risks and the smallest fix."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}]",pass,,
review_user_0161_habit_02_code_risks_first_p00_direct_use__balanced_v03__unseen_paraphrase,balanced_v03_probe_c7645217013c39b3,user_0161_habit_02_code_risks_first_p00_direct_use__balanced_v03__unseen_paraphrase,user_0161,dev,direct_use,coding_review,unseen_paraphrase,Inspect this change set for a PR handoff using the user's usual review ordering.,"[{""choice_id"": ""A"", ""text"": ""Teach the concept patiently; do not use a terse risk-first review.""}, {""choice_id"": ""B"", ""text"": ""Start with general praise and broad refactoring suggestions.""}, {""choice_id"": ""C"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""D"", ""text"": ""Start with concrete risks, then propose the smallest patch.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0161_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Review this change and tell me what could break first."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Can you look at this patch? I mainly need the risks and the smallest fix."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}]",pass,,
review_user_0161_habit_02_code_risks_first_p00_direct_use__explicit_retrieval__balanced_v03,balanced_v03_probe_24ee417f335118aa,user_0161_habit_02_code_risks_first_p00_direct_use__explicit_retrieval__balanced_v03,user_0161,dev,explicit_retrieval,coding_review,original_balanced,"What recurring preference has the user explicitly reinforced for code review, pull request review, debugging handoff?","[{""choice_id"": ""A"", ""text"": ""Start with concrete risks, then propose the smallest patch.""}, {""choice_id"": ""B"", ""text"": ""Use a rare exception as the default.""}, {""choice_id"": ""C"", ""text"": ""Use an out-of-scope behavior from a different context.""}, {""choice_id"": ""D"", ""text"": ""Use a plausible but unsupported behavior.""}]",A,explicit_fact_preference_retrieval,"[{""session_id"": ""user_0161_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Review this change and tell me what could break first."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Can you look at this patch? I mainly need the risks and the smallest fix."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}]",pass,,
review_user_0161_habit_02_code_risks_first_p01_boundary__balanced_v03,balanced_v03_probe_30e0d9b5e27e43f7,user_0161_habit_02_code_risks_first_p01_boundary__balanced_v03,user_0161,dev,boundary,coding_review,original_balanced,I am onboarding a teammate. Explain what dependency injection means from first principles.,"[{""choice_id"": ""A"", ""text"": ""Start with general praise and broad refactoring suggestions.""}, {""choice_id"": ""B"", ""text"": ""Teach the concept patiently; do not use a terse risk-first review.""}, {""choice_id"": ""C"", ""text"": ""Start with concrete risks, then propose the smallest patch.""}, {""choice_id"": ""D"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}]",B,do_not_apply_out_of_scope,"[{""session_id"": ""user_0161_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Review this change and tell me what could break first."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Please inspect this bug report like a code review."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}, {""session_id"": ""user_0161_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""domain"": ""code"", ""user"": ""Can you look at this patch? I mainly need the risks and the smallest fix."", ""assistant"": ""Risk first: the edge case fails when the input is empty. Minimal patch: guard before parsing.""}]",pass,,
