probe_id,private_probe_id,user_id,probe_type,choice_id,is_gold,marker_hits,negative_hits,text
taskmaster_planning_v02_probe_1689bee167c0e903,tm2_planning_v02_user_0012_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0012,explicit_retrieval,B,True,,tight,"Prefer an itinerary that arrives early enough to leave a meaningful cushion before the client commitment, even when cheaper or tighter same-day options exist."
taskmaster_planning_v02_probe_1689bee167c0e903,tm2_planning_v02_user_0012_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0012,explicit_retrieval,C,False,,,"Prioritize the lowest fare, even if it leaves only a narrow gap between arrival and the client commitment."
taskmaster_planning_v02_probe_1689bee167c0e903,tm2_planning_v02_user_0012_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0012,explicit_retrieval,D,False,,,"Choose the latest possible departure to reduce time away, as long as the arrival is technically before the meeting."
taskmaster_planning_v02_probe_422ca21daf99334d,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0013,direct_use,A,True,,,"Book the $420 nonstop to SEA, arriving at 10:10 a.m., leaving a solid buffer before heading downtown."
taskmaster_planning_v02_probe_422ca21daf99334d,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0013,direct_use,B,False,,,"Book the $365 one-stop itinerary through Salt Lake City, arriving at SEA at 9:55 a.m. after a 55-minute connection."
taskmaster_planning_v02_probe_422ca21daf99334d,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0013,direct_use,C,False,,,"Book the $310 one-stop itinerary through Phoenix, arriving at SEA at 11:15 a.m. after a 1-hour 25-minute layover."
taskmaster_planning_v02_probe_422ca21daf99334d,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0013,direct_use,D,False,,,"Book the $295 one-stop itinerary through San Francisco, arriving at SEA at 12:05 p.m. with a 45-minute connection."
taskmaster_planning_v02_probe_ad4772ad1a8c4572,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0013,boundary,A,False,despite,despite,Select a fully refundable fare on the nonstop flight to maximize flexibility despite the higher price.
taskmaster_planning_v02_probe_ad4772ad1a8c4572,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0013,boundary,B,True,,,Book the comfortable one-stop itinerary because the schedule is flexible and it offers better overall value.
taskmaster_planning_v02_probe_ad4772ad1a8c4572,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0013,boundary,C,False,,farther,"Choose a flight to a farther alternate airport to get the absolute lowest fare, even if it adds a long drive."
taskmaster_planning_v02_probe_ad4772ad1a8c4572,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0013,boundary,D,False,though;even_though,risk;though,"Book the nonstop flight because it reduces transfer risk, even though it costs substantially more."
taskmaster_planning_v02_probe_b94f242429f594bb,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0013,exception,A,False,but,but,A nonstop flight into an alternate airport that saves a little cash but requires a long rental-car drive before the meeting.
taskmaster_planning_v02_probe_b94f242429f594bb,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0013,exception,B,True,,,"A one-stop itinerary on my preferred airline using miles plus minimal taxes, with a 95-minute connection and arrival about 2.5 hours before the meeting."
taskmaster_planning_v02_probe_b94f242429f594bb,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0013,exception,C,False,,,"The absolute cheapest cash fare with two connections, including a 35-minute layover, arriving just under an hour before the meeting."
taskmaster_planning_v02_probe_b94f242429f594bb,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0013,exception,D,False,but,but,"A nonstop flight arriving 4 hours before the meeting, but requiring a substantially higher cash fare and not using any miles."
taskmaster_planning_v02_probe_cd61bc2a7fe8501a,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0013,explicit_retrieval,A,False,,,"Prefer alternate-airport arrivals if they reduce airfare, regardless of extra ground travel time."
taskmaster_planning_v02_probe_cd61bc2a7fe8501a,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0013,explicit_retrieval,B,False,,,Prioritize earning airline miles over arrival reliability for client-facing travel.
taskmaster_planning_v02_probe_cd61bc2a7fe8501a,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0013,explicit_retrieval,C,True,,,Favor nonstop or lowest-transfer itineraries even if they cost somewhat more than connecting options.
taskmaster_planning_v02_probe_cd61bc2a7fe8501a,tm2_planning_v02_user_0013_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0013,explicit_retrieval,D,False,,,"Choose the cheapest fare whenever possible, even if it requires a connection on the outbound trip."
taskmaster_planning_v02_probe_8943aff39e5e20d9,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0014,direct_use,A,True,,,Book the refundable economy fare for $620 with no change fees and a full refund to the original payment method.
taskmaster_planning_v02_probe_8943aff39e5e20d9,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0014,direct_use,B,False,though;even_though,though,"Book the basic economy fare for $390 because it is the cheapest, even though it is nonrefundable and cannot be changed."
taskmaster_planning_v02_probe_8943aff39e5e20d9,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0014,direct_use,C,False,but,but,"Book the standard economy fare for $455 because it includes a carry-on, but changes only receive airline credit and refunds are not allowed."
taskmaster_planning_v02_probe_8943aff39e5e20d9,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p00_direct_use,tm2_planning_v02_user_0014,direct_use,D,False,,,"Wait until the approval is finalized before booking, even if the fare may rise and the preferred flight times could sell out."
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0014,boundary,A,False,though;even_though,though,"Choose a premium economy fare because the longer flight will be more comfortable, even though the traveler prioritized price."
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0014,boundary,B,False,despite,despite,"Delay booking until closer to the wedding in case fares drop, despite the fixed dates and confirmed plans."
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0014,boundary,C,True,,,Choose the standard nonrefundable economy fare on the confirmed dates because it is the lowest reasonable price and the schedule is fixed.
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,tm2_planning_v02_user_0014,boundary,D,False,though;even_though,though,"Choose a fully refundable economy fare even though it costs more, to protect against possible date changes."
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0014,exception,A,False,,,Book a flexible business-class fare to maximize comfort and allow last-minute changes.
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0014,exception,B,False,,,"Book a refundable economy fare that costs more, in case the work schedule changes later."
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0014,exception,C,False,,,Delay booking until closer to departure to see whether cheaper flexible fares appear.
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,tm2_planning_v02_user_0014,exception,D,True,,,"Book the cheapest nonrefundable economy fare, since the dates are fixed and price is the main priority."
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0014,explicit_retrieval,A,False,,,Wait until the final week before departure to book so the itinerary is less likely to change.
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0014,explicit_retrieval,B,True,,,Pick a refundable or flexible fare even if a cheaper nonrefundable fare is available.
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0014,explicit_retrieval,C,False,,,"Pick the lowest nonrefundable fare whenever it is available, even if work approvals are still pending."
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,tm2_planning_v02_user_0014,explicit_retrieval,D,False,,,Prioritize nonstop flights and shorter travel time over refundability or change rules.
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0015,direct_use,A,False,,,"A well-reviewed boutique hotel in LoDo for $215/night, near restaurants and nightlife, about a 20-minute walk or short rideshare from the workshop."
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0015,direct_use,B,False,,,"An airport-area hotel for $155/night with free breakfast and a shuttle, requiring a 35–45 minute commute each way."
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0015,direct_use,C,False,,,"A quieter hotel in Cherry Creek for $205/night, close to shopping and dining, about a 20-minute rideshare from the convention center."
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,tm2_planning_v02_user_0015,direct_use,D,True,,,"A hotel directly across from the convention center for $245/night, with standard rooms and no included breakfast."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0015,boundary,A,True,though,though,"A boutique hotel on the Upper West Side near Central Park, museums, neighborhood cafes, and multiple subway lines, though it is not the shortest walk to Times Square."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0015,boundary,B,False,but,but,"A large hotel directly in Times Square with the shortest walk to Broadway theaters, but louder surroundings and a more tourist-heavy atmosphere."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0015,boundary,C,False,but,but,"A budget airport hotel with the lowest nightly rate, but a long transit ride to most sightseeing areas."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,tm2_planning_v02_user_0015,boundary,D,False,but,but,"A luxury hotel in the Financial District with premium amenities, but fewer nearby evening neighborhood options and a longer ride to many planned stops."
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0015,exception,A,False,,,A hotel across the street from the client office for $275 per night.
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0015,exception,B,False,,,A Santa Monica hotel for $210 per night with beach access and a 45-minute commute downtown.
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0015,exception,C,True,,,A Koreatown hotel for $185 per night with good transit and rideshare access to downtown.
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,tm2_planning_v02_user_0015,exception,D,False,,,An airport-area hotel for $170 per night with a 55-minute commute to the client office.
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0015,explicit_retrieval,A,False,,,"Choose properties with the best amenities or loyalty benefits, regardless of distance from the meeting venue."
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0015,explicit_retrieval,B,True,,longer commute,"Choose a hotel on-site or within walking distance of the meeting venue, even if cheaper options would require a longer commute."
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0015,explicit_retrieval,C,False,,,"Choose the lowest nightly rate near the airport, even if it means a longer trip to the meeting location."
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,tm2_planning_v02_user_0015,explicit_retrieval,D,False,,,"Choose hotels based on neighborhood character and sightseeing access, even when the trip is for work."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0016,direct_use,A,False,but,but,"A stylish downtown hotel attached to a popular rooftop bar, close to restaurants and nightlife, but with smaller rooms and more evening noise."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0016,direct_use,B,True,,,"A business-oriented hotel a few blocks from the main dining area, with confirmed strong Wi-Fi, a proper in-room desk, and rooms available away from elevators."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0016,direct_use,C,False,but,mixed reviews;but,"A lower-cost airport hotel with free breakfast and shuttle service, but mixed reviews on Wi-Fi reliability and a less convenient location for meetings."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,tm2_planning_v02_user_0016,direct_use,D,False,but,lively;limited;longer commute;but,"A larger resort-style property with a pool, spa, and lively lobby scene, but a longer commute to the client site and limited desk space in standard rooms."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0016,boundary,A,False,,,"A quieter business-oriented hotel outside the main nightlife area with large desks, strong Wi-Fi, and rooms away from elevators."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0016,boundary,B,False,but,limited;but,"A luxury spa resort known for quiet relaxation and early nights, with limited bar access but premium rooms."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0016,boundary,C,False,,,"The cheapest suburban chain hotel, even if it requires longer rides to pools, restaurants, and nightlife."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,tm2_planning_v02_user_0016,boundary,D,True,,lively,"A lively hotel near the bars with a good pool scene, easy rideshare pickup, and room types that keep the group close together."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0016,exception,A,False,,,"A lower-cost airport hotel with free breakfast, parking, and dependable transit links to downtown."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0016,exception,B,True,,,"A South Beach hotel with a popular pool scene, on-site bars, group-friendly common areas, and walkable nightlife."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0016,exception,C,False,,,"A calm luxury resort north of Miami with spa facilities, beach access, and a quieter evening atmosphere."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,tm2_planning_v02_user_0016,exception,D,False,,,"A quiet business-oriented hotel in Brickell with spacious desks, strong Wi-Fi, and rooms away from elevators."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0016,explicit_retrieval,A,False,,noisy,"Choose the cheapest hotel available near transit, even if the room may be noisy or poorly suited for calls."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0016,explicit_retrieval,B,False,,,"Choose airport hotels to minimize arrival and departure logistics, even when meetings are elsewhere."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0016,explicit_retrieval,C,True,,,"Choose quieter hotels with reliable workspace, strong Wi-Fi, and a calm room setup, even over livelier or amenity-focused properties."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,tm2_planning_v02_user_0016,explicit_retrieval,D,False,,,"Choose nightlife-heavy hotels with bars, pools, and social areas so group activities stay convenient."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0017,direct_use,A,False,,,"Take the 6:05 a.m. one-stop flight that gets in before noon, drop bags at the hotel, and book a harbor tour plus a carriage tour before dinner."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0017,direct_use,B,False,,,"Take the earliest nonstop, rent a car right away, and use arrival day for a beach stop, a plantation visit, and a downtown dinner reservation."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0017,direct_use,C,False,,,"Take an after-work connection that arrives around 11:30 p.m., saving daytime hours at home and starting sightseeing early the next morning."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,tm2_planning_v02_user_0017,direct_use,D,True,,,"Take a midmorning nonstop that arrives early afternoon, then leave the first day for hotel check-in, a short waterfront walk, and an easy dinner nearby."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0017,boundary,A,False,,,"Fly in Sunday night, stay across town near restaurants for a more relaxed Monday, and take a Wednesday morning return flight to avoid traveling late."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0017,boundary,B,False,,,"Choose the cheapest Monday one-stop flight arriving after 9:00 p.m., stay near the airport, and rely on early rideshares to reach the workshop each morning."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0017,boundary,C,False,,,"Book a Monday afternoon flight arriving around 5:00 p.m., choose a quiet hotel 25 minutes from downtown, and schedule a Wednesday 5:15 p.m. return to keep the trip compact."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,tm2_planning_v02_user_0017,boundary,D,True,,,"Book a Monday late-morning nonstop arriving around 1:00 p.m., choose a hotel within walking distance of the client office and dinner, and schedule a Wednesday 7:00 p.m. nonstop return."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0017,exception,A,True,,,"Book the earliest reasonable nonstop arrival, drop bags at the hotel, go straight to the tram, schedule Joshua Tree for sunset, and reserve the architecture tour the next morning."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0017,exception,B,False,,,"Book a midmorning arrival, keep the first afternoon open for settling in, visit the tram the next day, and skip Joshua Tree if it feels rushed."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0017,exception,C,False,,,"Stay at a quiet resort outside town, plan only one major activity per day, and leave wide gaps between outings for pool time and meals."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,tm2_planning_v02_user_0017,exception,D,False,,,"Choose the cheapest flight even if it arrives late at night, then keep the next morning slow to recover before deciding which sights to prioritize."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0017,explicit_retrieval,A,True,rather_than,,"Choose normal-hour or midmorning travel, easy transfers, and a lighter schedule rather than squeezing in every possible activity."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0017,explicit_retrieval,B,False,,,"Plan every trip around fixed appointment times and the closest lodging to meeting venues, including casual vacations."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0017,explicit_retrieval,C,False,,,"Pick the cheapest flights and lodging even if that requires very early departures, long layovers, or less convenient locations."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,tm2_planning_v02_user_0017,explicit_retrieval,D,False,,,"Front-load each trip with packed sightseeing, late arrivals, and minimal downtime to maximize time at the destination."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,tm2_planning_v02_user_0018,direct_use,A,False,though;even_though,limited;though,"Book only the flights now and wait to reserve lodging in case hotel prices drop, even though family-size rooms may become limited."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,tm2_planning_v02_user_0018,direct_use,B,False,,,"The lowest-priced package with basic economy flights and a prepaid, nonrefundable hotel, saving about $420 compared with the next option."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,tm2_planning_v02_user_0018,direct_use,C,False,but,but,"A premium package with extra-legroom seats and a fully refundable resort stay, but it costs about $1,200 more than the cheapest package."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,tm2_planning_v02_user_0018,direct_use,D,True,,,A package costing about $300 more with standard economy flights that can be changed for fare differences and a hotel cancellable until three days before arrival.
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,tm2_planning_v02_user_0018,boundary,A,False,while,,"Wait until the week of the exam to book, hoping last-minute rates drop while accepting less choice near the test center."
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,tm2_planning_v02_user_0018,boundary,B,True,,,"Book the $129/night prepaid, nonrefundable room to keep the cost down."
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,tm2_planning_v02_user_0018,boundary,C,False,,,Pay $169/night for a room with free cancellation until the day before arrival.
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,tm2_planning_v02_user_0018,boundary,D,False,,,Pay $185/night for a fully refundable room that also includes extra beds and a kitchenette.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,tm2_planning_v02_user_0018,exception,A,False,,,A refundable vacation rental at $225 per night with a flexible check-in window and lower cleaning fee.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,tm2_planning_v02_user_0018,exception,B,False,,,A fully refundable hotel at $240 per night with free changes until the day before arrival.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,tm2_planning_v02_user_0018,exception,C,True,,,A prepaid nonrefundable hotel at $168 per night with no changes allowed.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,tm2_planning_v02_user_0018,exception,D,False,,,A partially refundable hotel at $205 per night with a one-night cancellation penalty.
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,tm2_planning_v02_user_0018,explicit_retrieval,A,False,,,Always choose the lowest nonrefundable price and rely on travel insurance if plans change.
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,tm2_planning_v02_user_0018,explicit_retrieval,B,False,,,Prioritize nonstop flights and central hotels even when cancellation terms are strict.
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,tm2_planning_v02_user_0018,explicit_retrieval,C,True,,,"Pay a bit more for refundable or changeable bookings when traveling with children or multiple relatives, instead of choosing the cheapest prepaid option."
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,tm2_planning_v02_user_0018,explicit_retrieval,D,False,,,Choose premium cabins and luxury rooms for family comfort regardless of change fees.
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,tm2_planning_v02_user_0019,direct_use,A,False,but,but,A refundable late-evening fare that includes two checked bags but arrives close to midnight.
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,tm2_planning_v02_user_0019,direct_use,B,False,,,"The cheapest basic economy fare with a personal item only; overhead bin bags are not allowed, and checking a bag costs extra."
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,tm2_planning_v02_user_0019,direct_use,C,True,but,but,A standard economy nonstop that costs a bit more but includes an overhead carry-on and seat selection.
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,tm2_planning_v02_user_0019,direct_use,D,False,,tight,A lower-priced one-stop itinerary with a tight 40-minute connection and a checked bag included.
