probe_id,private_probe_id,probe_type,choice_id,is_gold,marker_hits,negative_hits,text
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,A,True,,,"Choose the lowest reasonable regular-economy fare for the confirmed dates, accepting standard nonrefundable rules since the schedule is fixed."
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,B,False,,,"Pay more for a fully refundable regular-economy fare, accepting the higher price in case the wedding plans unexpectedly change."
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,C,False,,,"Choose a refundable one-stop fare, accepting a longer itinerary to reduce the extra cost of keeping the ticket flexible."
taskmaster_planning_v02_probe_859848bb3938f3f2,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,D,False,,risk,"Wait before buying, accepting the risk of higher prices in hopes that fares drop before the fixed wedding weekend."
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,exception,A,False,,,Book a flexible business-class fare to maximize comfort and allow last-minute changes.
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,exception,B,False,,,"Book a refundable economy fare that costs more, in case the work schedule changes later."
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,exception,C,False,,,Delay booking until closer to departure to see whether cheaper flexible fares appear.
taskmaster_planning_v02_probe_48f9039092323351,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p02_exception,exception,D,True,,,"Book the cheapest nonrefundable economy fare, since the dates are fixed and price is the main priority."
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,A,False,,,Wait until the final week before departure to book so the itinerary is less likely to change.
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,B,True,,,Pick a refundable or flexible fare even if a cheaper nonrefundable fare is available.
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,C,False,,,"Pick the lowest nonrefundable fare whenever it is available, even if work approvals are still pending."
taskmaster_planning_v02_probe_18f59407e07c1d26,tm2_planning_v02_user_0014_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,D,False,,,Prioritize nonstop flights and shorter travel time over refundability or change rules.
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,direct_use,A,False,,,"A well-reviewed boutique hotel in LoDo for $215/night, near restaurants and nightlife, about a 20-minute walk or short rideshare from the workshop."
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,direct_use,B,False,,,"An airport-area hotel for $155/night with free breakfast and a shuttle, requiring a 35–45 minute commute each way."
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,direct_use,C,False,,,"A quieter hotel in Cherry Creek for $205/night, close to shopping and dining, about a 20-minute rideshare from the convention center."
taskmaster_planning_v02_probe_bb71ad1de240fe57,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p00_direct_use,direct_use,D,True,,,"A hotel directly across from the convention center for $245/night, with standard rooms and no included breakfast."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,boundary,A,True,though,though,"A boutique hotel on the Upper West Side near Central Park, museums, neighborhood cafes, and multiple subway lines, though it is not the shortest walk to Times Square."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,boundary,B,False,but,but,"A large hotel directly in Times Square with the shortest walk to Broadway theaters, but louder surroundings and a more tourist-heavy atmosphere."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,boundary,C,False,but,but,"A budget airport hotel with the lowest nightly rate, but a long transit ride to most sightseeing areas."
taskmaster_planning_v02_probe_48c688021da78fb8,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p01_boundary,boundary,D,False,but,but,"A luxury hotel in the Financial District with premium amenities, but fewer nearby evening neighborhood options and a longer ride to many planned stops."
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,exception,A,False,,,A hotel across the street from the client office for $275 per night.
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,exception,B,False,,,A Santa Monica hotel for $210 per night with beach access and a 45-minute commute downtown.
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,exception,C,True,,,A Koreatown hotel for $185 per night with good transit and rideshare access to downtown.
taskmaster_planning_v02_probe_95c2c75bb3529e5a,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p02_exception,exception,D,False,,,An airport-area hotel for $170 per night with a 55-minute commute to the client office.
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,A,False,,,"Choose properties with the best amenities or loyalty benefits, regardless of distance from the meeting venue."
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,B,True,,longer commute,"Choose a hotel on-site or within walking distance of the meeting venue, even if cheaper options would require a longer commute."
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,C,False,,,"Choose the lowest nightly rate near the airport, even if it means a longer trip to the meeting location."
taskmaster_planning_v02_probe_c9fa823406b3b3eb,tm2_planning_v02_user_0015_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,D,False,,,"Choose hotels based on neighborhood character and sightseeing access, even when the trip is for work."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,direct_use,A,False,but,compact rooms;but,"A downtown boutique hotel six minutes from the client office and close to the team dinner, with a rooftop lounge and compact rooms; guests praise the location, but many mention late-night hallway and street noise."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,direct_use,B,True,but,but,"A business-oriented hotel a few blocks from the main dining strip, with verified fast Wi-Fi, full desks, and rooms that can be assigned away from elevators; it has fewer leisure amenities, but the rate is in budget and the location is still reasonable for downtown meetings."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,direct_use,C,False,but,but,"An airport-area hotel with the lowest rate, free breakfast, and a shuttle; the rooms include basic desks, but morning traffic adds time to the client site and Wi-Fi reviews are inconsistent."
taskmaster_planning_v02_probe_b8b24cf08095b134,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p00_direct_use,direct_use,D,False,but,limited;but,"A large convention hotel connected to a mall, with several restaurants, a gym, and a lobby work area; the standard rooms have limited desk space, but the property is convenient for meals and after-hours options."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,boundary,A,False,,,"A quieter business-oriented hotel outside the main nightlife area with large desks, strong Wi-Fi, and rooms away from elevators."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,boundary,B,False,but,limited;but,"A luxury spa resort known for quiet relaxation and early nights, with limited bar access but premium rooms."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,boundary,C,False,,,"The cheapest suburban chain hotel, even if it requires longer rides to pools, restaurants, and nightlife."
taskmaster_planning_v02_probe_2d368afcae872fcc,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p01_boundary,boundary,D,True,,lively,"A lively hotel near the bars with a good pool scene, easy rideshare pickup, and room types that keep the group close together."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,exception,A,False,,,"A lower-cost airport hotel with free breakfast, parking, and dependable transit links to downtown."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,exception,B,True,,,"A South Beach hotel with a popular pool scene, on-site bars, group-friendly common areas, and walkable nightlife."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,exception,C,False,,,"A calm luxury resort north of Miami with spa facilities, beach access, and a quieter evening atmosphere."
taskmaster_planning_v02_probe_67ab27d585bb24f8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p02_exception,exception,D,False,,,"A quiet business-oriented hotel in Brickell with spacious desks, strong Wi-Fi, and rooms away from elevators."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,A,False,,noisy,"Choose the cheapest hotel available near transit, even if the room may be noisy or poorly suited for calls."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,B,False,,,"Choose airport hotels to minimize arrival and departure logistics, even when meetings are elsewhere."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,C,True,,,"Choose quieter hotels with reliable workspace, strong Wi-Fi, and a calm room setup, even over livelier or amenity-focused properties."
taskmaster_planning_v02_probe_7367025f6cdc59e8,tm2_planning_v02_user_0016_habit_quiet_hotel_for_work_p03_explicit_retrieval,explicit_retrieval,D,False,,,"Choose nightlife-heavy hotels with bars, pools, and social areas so group activities stay convenient."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,A,False,,,"Take the 6:05 a.m. one-stop flight that gets in before noon, drop bags at the hotel, and book a harbor tour plus a carriage tour before dinner."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,B,False,,,"Take the earliest nonstop, rent a car right away, and use arrival day for a beach stop, a plantation visit, and a downtown dinner reservation."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,C,False,,,"Take an after-work connection that arrives around 11:30 p.m., saving daytime hours at home and starting sightseeing early the next morning."
taskmaster_planning_v02_probe_33209a334a4f8d31,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p00_direct_use,direct_use,D,True,,,"Take a midmorning nonstop that arrives early afternoon, then leave the first day for hotel check-in, a short waterfront walk, and an easy dinner nearby."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,boundary,A,False,,,"Fly in Sunday night, stay across town near restaurants for a more relaxed Monday, and take a Wednesday morning return flight to avoid traveling late."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,boundary,B,False,,,"Choose the cheapest Monday one-stop flight arriving after 9:00 p.m., stay near the airport, and rely on early rideshares to reach the workshop each morning."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,boundary,C,False,,,"Book a Monday afternoon flight arriving around 5:00 p.m., choose a quiet hotel 25 minutes from downtown, and schedule a Wednesday 5:15 p.m. return to keep the trip compact."
taskmaster_planning_v02_probe_6b68ebd63fd1a13f,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p01_boundary,boundary,D,True,,,"Book a Monday late-morning nonstop arriving around 1:00 p.m., choose a hotel within walking distance of the client office and dinner, and schedule a Wednesday 7:00 p.m. nonstop return."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,exception,A,True,,,"Book the earliest reasonable nonstop arrival, drop bags at the hotel, go straight to the tram, schedule Joshua Tree for sunset, and reserve the architecture tour the next morning."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,exception,B,False,,,"Book a midmorning arrival, keep the first afternoon open for settling in, visit the tram the next day, and skip Joshua Tree if it feels rushed."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,exception,C,False,,,"Stay at a quiet resort outside town, plan only one major activity per day, and leave wide gaps between outings for pool time and meals."
taskmaster_planning_v02_probe_38425dd89466864e,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p02_exception,exception,D,False,,,"Choose the cheapest flight even if it arrives late at night, then keep the next morning slow to recover before deciding which sights to prioritize."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,A,True,rather_than,,"Choose normal-hour or midmorning travel, easy transfers, and a lighter schedule rather than squeezing in every possible activity."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,B,False,,,"Plan every trip around fixed appointment times and the closest lodging to meeting venues, including casual vacations."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,C,False,,,"Pick the cheapest flights and lodging even if that requires very early departures, long layovers, or less convenient locations."
taskmaster_planning_v02_probe_62a38a7693628705,tm2_planning_v02_user_0017_habit_leisure_relaxed_pacing_p03_explicit_retrieval,explicit_retrieval,D,False,,,"Front-load each trip with packed sightseeing, late arrivals, and minimal downtime to maximize time at the destination."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,direct_use,A,False,while,,"Book standard economy flights now and wait a week on lodging, keeping the airfare reasonable while watching for a better family-room price."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,direct_use,B,False,while,,"Take the lowest-priced package with basic economy flights and a prepaid nonrefundable hotel, saving about $420 while accepting fixed booking terms."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,direct_use,C,False,while,,"Choose the fully refundable resort package with extra-legroom seats, adding about $1,200 while maximizing comfort and cancellation protection."
taskmaster_planning_v02_probe_b2089df260b8b813,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p00_direct_use,direct_use,D,True,while,,"Choose the standard economy package with changeable flights and a hotel cancellable until three days before arrival, adding about $300 while keeping the trip adjustable."
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,boundary,A,False,while,,"Wait until the week of the exam to book, hoping last-minute rates drop while accepting less choice near the test center."
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,boundary,B,True,,,"Book the $129/night prepaid, nonrefundable room to keep the cost down."
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,boundary,C,False,,,Pay $169/night for a room with free cancellation until the day before arrival.
taskmaster_planning_v02_probe_efd56a67e578b5ce,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p01_boundary,boundary,D,False,,,Pay $185/night for a fully refundable room that also includes extra beds and a kitchenette.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,exception,A,False,,,A refundable vacation rental at $225 per night with a flexible check-in window and lower cleaning fee.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,exception,B,False,,,A fully refundable hotel at $240 per night with free changes until the day before arrival.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,exception,C,True,,,A prepaid nonrefundable hotel at $168 per night with no changes allowed.
taskmaster_planning_v02_probe_3408da17215f1ae5,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p02_exception,exception,D,False,,,A partially refundable hotel at $205 per night with a one-night cancellation penalty.
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,explicit_retrieval,A,False,,,Always choose the lowest nonrefundable price and rely on travel insurance if plans change.
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,explicit_retrieval,B,False,,,Prioritize nonstop flights and central hotels even when cancellation terms are strict.
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,explicit_retrieval,C,True,,,"Pay a bit more for refundable or changeable bookings when traveling with children or multiple relatives, instead of choosing the cheapest prepaid option."
taskmaster_planning_v02_probe_cb8bfd55b85c16ab,tm2_planning_v02_user_0018_habit_family_trip_flexible_cancellation_p03_explicit_retrieval,explicit_retrieval,D,False,,,Choose premium cabins and luxury rooms for family comfort regardless of change fees.
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,direct_use,A,False,but,but,A refundable late-evening fare that includes two checked bags but arrives close to midnight.
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,direct_use,B,False,,,"The cheapest basic economy fare with a personal item only; overhead bin bags are not allowed, and checking a bag costs extra."
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,direct_use,C,True,but,but,A standard economy nonstop that costs a bit more but includes an overhead carry-on and seat selection.
taskmaster_planning_v02_probe_d053ceb3d7703e5c,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p00_direct_use,direct_use,D,False,,tight,A lower-priced one-stop itinerary with a tight 40-minute connection and a checked bag included.
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,boundary,A,True,,,"A main cabin itinerary with a clear checked-bag allowance or easy prepaid checked baggage, ideally with a reasonable schedule."
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,boundary,B,False,,,"The cheapest basic economy fare that allows only a personal item, assuming the traveler can avoid any checked baggage."
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,boundary,C,False,,,A carry-on-only fare with a longer layover so the traveler can keep everything with them.
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,boundary,D,False,,tight,"A tight-connection itinerary with a low fare, even if oversized or checked-item handling is unclear."
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,exception,A,False,though;even_though,uncertain;though,"A late-night nonstop with no checked-bag allowance, relying on shipping the display and samples separately even though arrival timing is uncertain."
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,exception,B,False,,,The cheapest basic economy nonstop that allows only a personal item and charges high fees for any larger bag.
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,exception,C,True,but,but,A standard economy nonstop that costs a bit more but includes one checked bag and enough time at the airport to drop it off.
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,exception,D,False,,tight,A slightly cheaper one-stop itinerary with tight connection times and carry-on-only fare rules.
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,explicit_retrieval,A,False,,,"Choose the lowest fare available, accepting checked-bag requirements or restrictive baggage rules."
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,explicit_retrieval,B,False,,,Prioritize extra legroom or premium seating over baggage flexibility on short trips.
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,explicit_retrieval,C,False,,,"Prefer connecting flights if they reduce the ticket price, even when they make luggage handling less convenient."
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,explicit_retrieval,D,True,,,"Select carry-on-friendly fares and itineraries, even if a cheaper option would require checking a bag."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,direct_use,A,False,,,"SFO–Frankfurt–Naples for $710, with a 55-minute connection in Frankfurt and 14h 20m total travel time."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,direct_use,B,False,,,"SFO–Munich–Naples for $760, with a 1h 15m connection in Munich and 14h 55m total travel time."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,direct_use,C,False,,,"SFO–Lisbon–Naples for $690, with a 7h 30m connection in Lisbon and 20h 10m total travel time."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,direct_use,D,True,,,"SFO–Amsterdam–Naples for $830, with a 2h 55m connection in Amsterdam and 16h 05m total travel time."
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,boundary,A,True,,,A nonstop mid-morning flight with a total travel time of about 2.5 hours.
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,boundary,B,False,,,An overnight connection through Las Vegas that arrives early the next morning.
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,boundary,C,False,but,but,A one-stop itinerary through Dallas that is $15 cheaper but takes nearly 6 hours total.
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,boundary,D,False,,,A one-stop itinerary through Phoenix with a 3.5-hour layover for extra buffer time.
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,exception,A,False,,,"Vancouver to Amsterdam via Reykjavik, 2h 10m connection, 12h 05m total travel time, simpler terminal layout"
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,exception,B,False,,,"Vancouver to Amsterdam via London, 2h 45m connection, 12h 30m total travel time"
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,exception,C,False,,,"Vancouver to Amsterdam via Paris, 4h 20m connection, 13h 10m total travel time, slightly cheaper fare"
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,exception,D,True,,,"Vancouver to Amsterdam via Frankfurt, 45-minute connection, 10h 40m total travel time"
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,explicit_retrieval,A,False,,,"Avoid layovers entirely by selecting only nonstop flights, regardless of price or schedule."
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,explicit_retrieval,B,True,,tight,"Prefer a longer connection buffer over a tight layover, even if the overall trip takes longer."
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,explicit_retrieval,C,False,,,Prioritize the lowest fare over connection timing for international routes.
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,explicit_retrieval,D,False,,tight,"Choose the shortest total itinerary whenever it is available, even if the connection is tight."
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,direct_use,A,False,,,An 11:45 PM Monday nonstop arriving at 2:20 AM Tuesday for $319.
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,direct_use,B,False,,,"A 10:05 PM Monday one-stop itinerary arriving at 7:20 AM Tuesday for $288, with a 70-minute connection."
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,direct_use,C,True,,,A 7:30 AM Tuesday nonstop arriving at 10:05 AM Tuesday for $348.
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,direct_use,D,False,,,"A 6:10 AM Tuesday one-stop itinerary arriving at 1:35 PM Tuesday for $342, with a 40-minute connection."
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,boundary,A,False,,,"Recommend the Friday 6:00 a.m. one-stop; it has the $290 fare, avoids an overnight flight, and arrives at 2:15 p.m. Friday."
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,boundary,B,True,,,"Recommend the Thursday 10:45 p.m. nonstop red-eye; it costs $360, uses overnight travel, preserves Thursday daytime in San Francisco, and arrives at 7:05 a.m. Friday."
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,boundary,C,False,,,"Recommend the Thursday 1:30 p.m. nonstop; it has the $330 fare, avoids an overnight flight, and arrives in New York on Thursday night."
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,boundary,D,False,,,"Recommend the Wednesday 11:30 p.m. red-eye; it costs $355, arrives Thursday morning, and leaves a full day before the Friday deadline."
